sourcePath,sourceRelativePath,sourceSha256,sourceHadNoAlpha,preset,preserveSourceDimensions,targetContentHeight,status,skippedReason,outputPath,outputSha256,sourceSize,sourceBoundingBox,scaleRatio,contentSize,outputSize,outputBoundingBox,contentBoundingBox,bottomCenterAnchor,normalizedPivotX,normalizedPivotY,requestedColors,actualColors,requestedPaletteColorCount,actualPaletteColorCount,opaquePixelCount,transparentPixelCount,sourceUniqueColorEstimate,outputUniqueColorCount,alphaValues,elapsedMilliseconds,warningCodes,errorMessage,algorithmVersion,presetConfigHash,saturationPreset,saturationMultiplier,saturationAdjustedPixelCount,saturationClampedPixelCount
E:\mercenary-rpg\asset_work\character_sources\R_r_lamia_sediment_surveyor_issia_퇴적층_측량사_이시아_0001_transparent.png,R_r_lamia_sediment_surveyor_issia_퇴적층_측량사_이시아_0001_transparent.png,cdd4cbd3fe0a2d7bfcff5e564be93123450d30a6c525efe186ff3bb1891cc92a,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_lamia_sediment_surveyor_issia_퇴적층_측량사_이시아_0001_transparent.png,5012dac4184e6e8178fa5b3030fa17dafc69c9b736ba6f6dcbd4ccfa9f1bf760,"[1664,2432]","[100,52,1576,2405]",1.0,"[1476,2353]","[1488,2364]","[6,7,1482,2359]","[6,7,1482,2359]","[744.0,2359.0]",0.5,0.9978849407783418,16,16,16,16,1740816,1776816,56187,16,"[0,255]",3728.611,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,47170,1044
E:\mercenary-rpg\asset_work\character_sources\R_r_lionkin_battle_bugler_liora_전투나팔수_리오라_0004_transparent.png,R_r_lionkin_battle_bugler_liora_전투나팔수_리오라_0004_transparent.png,2284a097555a8674201df978524512e8105405ffe2f5d7dec4832df5c7f8f003,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_lionkin_battle_bugler_liora_전투나팔수_리오라_0004_transparent.png,78b51189c9d04b709ed64415f0c15d0c9b1f9621ea97e32e57097420ff5f535d,"[1664,2432]","[228,41,1408,2417]",1.0,"[1180,2376]","[1188,2388]","[4,8,1184,2384]","[4,8,1184,2384]","[594.0,2384.0]",0.5,0.998324958123953,16,16,16,16,1211844,1625100,36650,16,"[0,255]",2659.618,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,31712,2606
E:\mercenary-rpg\asset_work\character_sources\R_r_lionkin_shield_nadia_방패병_나디아_0001_transparent.png,R_r_lionkin_shield_nadia_방패병_나디아_0001_transparent.png,b6b727f47e4c422a8a0c0fc1dd15f88ef5d3a11773fed45f01e2c2e2b47bb826,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_lionkin_shield_nadia_방패병_나디아_0001_transparent.png,f1d975b26d6a0d81defce218d81ba18a8d26c297bc3b0884f684ef6c10b38760,"[1664,2432]","[144,15,1593,2391]",1.0,"[1449,2376]","[1458,2388]","[4,8,1450,2384]","[4,8,1450,2384]","[729.0,2384.0]",0.5,0.998324958123953,16,16,16,16,1868976,1612728,59902,16,"[0,255]",3860.72,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,49959,5335
E:\mercenary-rpg\asset_work\character_sources\R_r_lizardkin_heatpipe_sentinel_zess_열관_감시병_제스_0001_transparent.png,R_r_lizardkin_heatpipe_sentinel_zess_열관_감시병_제스_0001_transparent.png,09ebd1f25fbd484673a944bc88f4bb9ea4778cab6f9e3b82a19aedcdb3b523c7,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_lizardkin_heatpipe_sentinel_zess_열관_감시병_제스_0001_transparent.png,a1fa6dbe0dd61d19895f7366af057af8e39064d09b1c807ff3ecac8f276883c1,"[1664,2432]","[85,65,1547,2387]",1.0,"[1462,2322]","[1470,2334]","[4,8,1466,2330]","[4,8,1466,2330]","[735.0,2330.0]",0.5,0.998286203941731,16,16,16,16,1184700,2246280,47215,16,"[0,255]",2762.666,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,31479,906
E:\mercenary-rpg\asset_work\character_sources\R_r_lizardkin_poison_handler_shez_독물처치사_셰즈_0001_transparent.png,R_r_lizardkin_poison_handler_shez_독물처치사_셰즈_0001_transparent.png,55720de7e6111420a7ca2b0da316444135ed30e9da4ac48ee04b9836085b5759,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_lizardkin_poison_handler_shez_독물처치사_셰즈_0001_transparent.png,1c166a0d00d90cf033a86636978e4b2661e188f12def10d3490502eda2d4f4af,"[1664,2432]","[295,89,1304,2367]",1.0,"[1009,2278]","[1020,2286]","[5,4,1013,2278]","[5,4,1013,2278]","[510.0,2278.0]",0.5,0.9965004374453194,16,16,16,16,1205496,1126224,44122,16,"[0,255]",2412.169,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,32128,502
E:\mercenary-rpg\asset_work\character_sources\R_r_lizardkin_scale_guard_zara_비늘방패_자라_0001_transparent.png,R_r_lizardkin_scale_guard_zara_비늘방패_자라_0001_transparent.png,3c4104642b814f3724758b60ace055aaed24238a9272d40a63a5548242a36c50,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_lizardkin_scale_guard_zara_비늘방패_자라_0001_transparent.png,4f8e233dbe5a175ef7f4b665085b57542927f607564e7efd2d80fa212f11140a,"[1664,2432]","[23,43,1470,2395]",1.0,"[1447,2352]","[1458,2364]","[5,8,1451,2360]","[5,8,1451,2360]","[729.0,2360.0]",0.5,0.9983079526226735,16,16,16,16,1284120,2162592,54456,16,"[0,255]",2870.988,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,34252,481
E:\mercenary-rpg\asset_work\character_sources\R_r_lizardman_sewer_shield_targon_하수도_방패병_타르곤_0001_transparent.png,R_r_lizardman_sewer_shield_targon_하수도_방패병_타르곤_0001_transparent.png,659aa5a4857c92bfae57ddd824a15fee67778298a08c318ad185088d15448672,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_lizardman_sewer_shield_targon_하수도_방패병_타르곤_0001_transparent.png,f2844160d91ad5a5616ad99d6a74a6dea27f2f34f08a0f8543f2798e00456a30,"[1664,2432]","[136,58,1542,2404]",1.0,"[1406,2346]","[1416,2358]","[5,8,1409,2354]","[5,8,1409,2354]","[708.0,2354.0]",0.5,0.998303647158609,16,16,16,16,1830852,1508076,36347,16,"[0,255]",3723.595,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,48363,402
E:\mercenary-rpg\asset_work\character_sources\R_r_merfolk_dock_manifest_reader_marin_부두_적하목록_독해가_마린_0001_transparent.png,R_r_merfolk_dock_manifest_reader_marin_부두_적하목록_독해가_마린_0001_transparent.png,5d33a1ab826c5e1cfe9ab8530b337809ea01036ff02afa5f4387ba66c0e225a0,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_merfolk_dock_manifest_reader_marin_부두_적하목록_독해가_마린_0001_transparent.png,630a6d0a86c1f999463c9c99143a73cdb4df2eceaa0e77a8c821df61fccb8e31,"[1664,2432]","[195,55,1328,2413]",1.0,"[1133,2358]","[1146,2370]","[6,8,1139,2366]","[6,8,1139,2366]","[573.0,2366.0]",0.5,0.9983122362869198,16,16,16,16,1095432,1620588,68570,16,"[0,255]",2303.523,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,28861,626
E:\mercenary-rpg\asset_work\character_sources\R_r_merfolk_tide_postwoman_neria_조수_우편원_네리아_0001_transparent.png,R_r_merfolk_tide_postwoman_neria_조수_우편원_네리아_0001_transparent.png,1a8da4b3f0afd0d1dd8616f2bdb41fc9e3a80f940092d7016a68e928ac8abf17,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_merfolk_tide_postwoman_neria_조수_우편원_네리아_0001_transparent.png,34f1d8fd17d7d8eb30c6bd3bfa48a3edee93678acf2eb9c87bb1de13a0e543b7,"[1664,2432]","[324,70,1399,2381]",1.0,"[1075,2311]","[1086,2322]","[5,7,1079,2317]","[5,7,1079,2317]","[543.0,2317.0]",0.5,0.9978466838931955,16,16,16,16,1102248,1419444,65142,16,"[0,255]",2356.791,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,29379,577
E:\mercenary-rpg\asset_work\character_sources\R_r_mimic_lost_property_clerk_boxi_분실물_보관함_복시_0001_transparent.png,R_r_mimic_lost_property_clerk_boxi_분실물_보관함_복시_0001_transparent.png,898354b82d517d478b010469b645e48b01983bf7169ea07c43779503242264d1,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_mimic_lost_property_clerk_boxi_분실물_보관함_복시_0001_transparent.png,e3b3d9245c1952b425540c1ed70f5320fffe580f6af4634a10c7cde942563d25,"[1664,2432]","[260,54,1314,2411]",1.0,"[1054,2357]","[1062,2370]","[4,9,1058,2366]","[4,9,1058,2366]","[531.0,2366.0]",0.5,0.9983122362869198,16,16,16,16,1134216,1382724,49941,16,"[0,255]",2331.604,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,30280,1023
E:\mercenary-rpg\asset_work\character_sources\R_r_mimic_trap_box_mimika_덫상자_미미카_0001_transparent.png,R_r_mimic_trap_box_mimika_덫상자_미미카_0001_transparent.png,b57a9f1b0050ce734a1d29f26ffed81fb4d3dc8e7fb177bd174e39b00466084e,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_mimic_trap_box_mimika_덫상자_미미카_0001_transparent.png,4ec6c9e87a7dedfbbd533a5462a845ec256b3f6733d2e0b609e032abe8b7de0f,"[1664,2432]","[331,32,1369,2422]",1.0,"[1038,2390]","[1050,2400]","[6,6,1044,2394]","[6,6,1044,2394]","[525.0,2394.0]",0.5,0.9975,16,16,16,16,1136484,1383516,46818,16,"[0,255]",2387.966,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,30531,120
E:\mercenary-rpg\asset_work\character_sources\R_r_minotaur_queue_controller_bardo_대기열_통제관_바르도_0001_transparent.png,R_r_minotaur_queue_controller_bardo_대기열_통제관_바르도_0001_transparent.png,32470a3b934e937cc1f86533648700c48658a0d75b0c38c5a15447eb25065c3c,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_minotaur_queue_controller_bardo_대기열_통제관_바르도_0001_transparent.png,0d9079d7fbd21373e043d2162c64506f580171925c703ef6b52e92776b6cd803,"[1664,2432]","[86,4,1549,2432]",1.0,"[1463,2428]","[1476,2436]","[6,4,1469,2432]","[6,4,1469,2432]","[738.0,2432.0]",0.5,0.9983579638752053,16,16,16,16,1541490,2054046,32530,16,"[0,255]",3314.894,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,38309,2431
E:\mercenary-rpg\asset_work\character_sources\R_r_minotaur_shield_taura_방패소녀_타우라_0001_transparent.png,R_r_minotaur_shield_taura_방패소녀_타우라_0001_transparent.png,f3f5ed1ae3ecfd1de047b7833098a7a09e97e879ec20d0d97397e79519eccf60,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_minotaur_shield_taura_방패소녀_타우라_0001_transparent.png,a8f90368c150aedc6c140ab651b90f75ea114a210b3969fda77daac684b13fe6,"[1664,2432]","[175,0,1575,2424]",1.0,"[1400,2424]","[1410,2436]","[5,8,1403,2432]","[5,8,1403,2432]","[705.0,2432.0]",0.5,0.9983579638752053,16,16,16,16,1675368,1759392,41478,16,"[0,255]",3465.824,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,45483,1185
E:\mercenary-rpg\asset_work\character_sources\R_r_ogre_demolition_accountant_doga_철거_회계원_도가_0001_transparent.png,R_r_ogre_demolition_accountant_doga_철거_회계원_도가_0001_transparent.png,781ff38c381a79f7da97b133704d70d938cf1249aaa247c826991b83f073527e,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_ogre_demolition_accountant_doga_철거_회계원_도가_0001_transparent.png,6ea9668ae6677ba0f0ac4228f77857db760e2f84aa0a7c98e01fe76cf1d62986,"[1664,2432]","[132,18,1432,2410]",1.0,"[1300,2392]","[1308,2400]","[4,4,1304,2396]","[4,4,1304,2396]","[654.0,2396.0]",0.5,0.9983333333333333,16,16,16,16,1775208,1363992,23935,16,"[0,255]",3631.736,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,46389,746
E:\mercenary-rpg\asset_work\character_sources\R_r_oni_red_stamp_bailiff_akari_붉은도장_집행원_아카리_0001_transparent.png,R_r_oni_red_stamp_bailiff_akari_붉은도장_집행원_아카리_0001_transparent.png,332dc4b8abf8b34a2f594b1ff7d224e8aed006bb2e4e72a9dcfc4b498698a90d,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_oni_red_stamp_bailiff_akari_붉은도장_집행원_아카리_0001_transparent.png,2c73bfde092953eab938751c5d1dfd432adcd5def9d00cc8814d30848886b3cf,"[1664,2432]","[139,89,1513,2364]",1.0,"[1374,2275]","[1386,2286]","[6,7,1380,2281]","[6,7,1380,2281]","[693.0,2281.0]",0.5,0.9978127734033246,16,16,16,16,1197324,1971072,44408,16,"[0,255]",2743.611,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,32065,3275
E:\mercenary-rpg\asset_work\character_sources\R_r_oni_shield_fist_rinka_방패주먹_린카_0001_transparent.png,R_r_oni_shield_fist_rinka_방패주먹_린카_0001_transparent.png,e3f14c9aa91d0632d7783da393391898fd440947cb434588fcdd1207e103694b,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_oni_shield_fist_rinka_방패주먹_린카_0001_transparent.png,7d8edffc6105c72fc293e6e52f88ccd6c2bd66f862d79bf67756ad1bc37a0a50,"[1664,2432]","[124,0,1525,2426]",1.0,"[1401,2426]","[1410,2436]","[4,6,1402,2430]","[4,6,1402,2430]","[705.0,2430.0]",0.5,0.9975369458128078,16,16,16,16,1625400,1809360,48705,16,"[0,255]",3519.942,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,43525,2047
E:\mercenary-rpg\asset_work\character_sources\R_r_orc_charger_braka_돌격병_브라카_0001_transparent.png,R_r_orc_charger_braka_돌격병_브라카_0001_transparent.png,47974209effbb7bddddc108b6cf1ef536717a0e3684dd101676dca013174ea7d,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_orc_charger_braka_돌격병_브라카_0001_transparent.png,6a43a92255e6ed9d3535c555b1eab42473987daba4c1c7fd7d84fccaa79e6097,"[1664,2432]","[170,8,1481,2421]",1.0,"[1311,2413]","[1320,2424]","[4,7,1312,2419]","[4,7,1312,2419]","[660.0,2419.0]",0.5,0.9979372937293729,16,16,16,16,1767492,1432188,45213,16,"[0,255]",3695.967,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,47980,2045
E:\mercenary-rpg\asset_work\character_sources\R_r_orc_lamplight_gatekeeper_orkan_가로등_문지기_오르칸_0001_transparent.png,R_r_orc_lamplight_gatekeeper_orkan_가로등_문지기_오르칸_0001_transparent.png,8b59cbe6dfa9b90fc627ff58e436f9336b7b15dc69c8bbf67698567659736311,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_orc_lamplight_gatekeeper_orkan_가로등_문지기_오르칸_0001_transparent.png,9959fee12bd743c88b5e9063bda8edede94ae06375c0cfd2169d03ef159c25a1,"[1664,2432]","[235,25,1442,2407]",1.0,"[1207,2382]","[1218,2394]","[5,8,1211,2390]","[5,8,1211,2390]","[609.0,2390.0]",0.5,0.9983291562238931,16,16,16,16,1641600,1274292,41887,16,"[0,255]",3490.415,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,43408,5118
E:\mercenary-rpg\asset_work\character_sources\R_r_orc_potlid_guard_mog_냄비뚜껑_경비병_모그_0001_transparent.png,R_r_orc_potlid_guard_mog_냄비뚜껑_경비병_모그_0001_transparent.png,ed8eef8eea36cd1d99420372001b6ceecb3cc63f36fa4d5d772e2a4882904127,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_orc_potlid_guard_mog_냄비뚜껑_경비병_모그_0001_transparent.png,ae1b9efe7b3060eaa1f2f9271b2876e5ed577a96789e0d84d6b7abe4754bd2f1,"[1664,2432]","[30,85,1603,2380]",1.0,"[1573,2295]","[1584,2304]","[5,5,1577,2297]","[5,5,1577,2297]","[792.0,2297.0]",0.5,0.9969618055555556,16,16,16,16,1941624,1707912,46368,16,"[0,255]",4162.639,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,52502,2713
E:\mercenary-rpg\asset_work\character_sources\R_r_orc_warehouse_bouncer_grom_창고_문지기_그롬_0001_transparent.png,R_r_orc_warehouse_bouncer_grom_창고_문지기_그롬_0001_transparent.png,695aefebf64149cbbd2442f61e2207d400588ce272594e76cba0765e3cd16369,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_orc_warehouse_bouncer_grom_창고_문지기_그롬_0001_transparent.png,cc47b5bf64cf90c88217edc52493241d2209f74c46e6c7ef08e27fd2082adee6,"[1664,2432]","[112,68,1548,2417]",1.0,"[1436,2349]","[1446,2358]","[5,5,1439,2351]","[5,5,1439,2351]","[723.0,2351.0]",0.5,0.9970313825275657,16,16,16,16,2258172,1151496,25933,16,"[0,255]",4707.731,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,60487,1460
E:\mercenary-rpg\asset_work\character_sources\R_r_orc_work_leader_gorg_작업반장_고르그_0001_transparent.png,R_r_orc_work_leader_gorg_작업반장_고르그_0001_transparent.png,d5ae8c03dbeee51caf9f565b6d170e6ea0c358bfce6795476468121ae60404c6,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_orc_work_leader_gorg_작업반장_고르그_0001_transparent.png,52ad9aaa02f1739bc7d694f327a7fa021bf77acd37d0be2c214f2f04c6c011ef,"[1664,2432]","[247,26,1450,2428]",1.0,"[1203,2402]","[1212,2412]","[4,6,1204,2406]","[4,6,1204,2406]","[606.0,2406.0]",0.5,0.9975124378109452,16,16,16,16,1699380,1223964,53560,16,"[0,255]",3398.851,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,46089,3273
E:\mercenary-rpg\asset_work\character_sources\R_r_rabbitkin_emergency_courier_lopi_응급전령_로피_0001_transparent.png,R_r_rabbitkin_emergency_courier_lopi_응급전령_로피_0001_transparent.png,aa5f5d6af2d48abd79758a339afbf67d8d6048e90aba4433e6b934eda844a235,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_rabbitkin_emergency_courier_lopi_응급전령_로피_0001_transparent.png,66f79d3cc9488157527b73ab443556ff0bc165baa237c7ccb0453ce55b4416e6,"[1664,2432]","[288,0,1369,2432]",1.0,"[1081,2432]","[1092,2442]","[5,6,1085,2436]","[5,6,1085,2436]","[546.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,1087992,1578672,58102,16,"[0,255]",2374.585,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,29406,3886
E:\mercenary-rpg\asset_work\character_sources\R_r_rabbitkin_emergency_runner_pina_응급_심부름꾼_피나_0001_transparent.png,R_r_rabbitkin_emergency_runner_pina_응급_심부름꾼_피나_0001_transparent.png,b62d12c92c5f0d066fc6adda84ceb2ad3a52dc16c95ff71595afba3e49a32932,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_rabbitkin_emergency_runner_pina_응급_심부름꾼_피나_0001_transparent.png,bb9888528623486ebaaf95508e64f43fc6805e900f545ac1070927f148767ad2,"[1664,2432]","[392,6,1482,2428]",1.0,"[1090,2422]","[1098,2430]","[4,4,1090,2426]","[4,4,1090,2426]","[549.0,2426.0]",0.5,0.9983539094650206,16,16,16,16,953352,1714788,60420,16,"[0,255]",2191.184,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,24646,698
E:\mercenary-rpg\asset_work\character_sources\R_r_rabbitkin_spear_charger_fiona_창돌격병_피오나_0001_transparent.png,R_r_rabbitkin_spear_charger_fiona_창돌격병_피오나_0001_transparent.png,c9b4d19ee0dd9c43aeb139531cc78c2b3dd7dda629536c0c9240ed87d06c024a,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_rabbitkin_spear_charger_fiona_창돌격병_피오나_0001_transparent.png,0f3084de9668b6e6daaf01621e0804f0226f4f9fbdc1da2b567b854e8a8938f6,"[1664,2432]","[61,19,1574,2421]",1.0,"[1513,2402]","[1524,2412]","[5,6,1517,2406]","[5,6,1517,2406]","[762.0,2406.0]",0.5,0.9975124378109452,16,16,16,16,938916,2736972,66118,16,"[0,255]",2337.598,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,24651,3540
E:\mercenary-rpg\asset_work\character_sources\R_r_raccoonkin_salvage_runner_paco_회수반_파코_0001_transparent.png,R_r_raccoonkin_salvage_runner_paco_회수반_파코_0001_transparent.png,f11b0192c10289fd647090b8f19b4fbc5b17f4f1fe5e35fc8f917129483fc707,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_raccoonkin_salvage_runner_paco_회수반_파코_0001_transparent.png,37824877f3a1abc8dab30fdbe3b581a4311cff6e5746ffbc2867144fea00d18b,"[1664,2432]","[203,0,1568,2432]",1.0,"[1365,2432]","[1374,2442]","[4,6,1366,2436]","[4,6,1366,2436]","[687.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,1624392,1730916,37905,16,"[0,255]",3308.794,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,40636,3058
E:\mercenary-rpg\asset_work\character_sources\R_r_raccoonkin_smoke_thief_tami_연막도둑_타미_0001_transparent.png,R_r_raccoonkin_smoke_thief_tami_연막도둑_타미_0001_transparent.png,28c281b8c4cc762f428186f6d15cd8dc90cd1ec71d82a475b04080c8b4e49371,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_raccoonkin_smoke_thief_tami_연막도둑_타미_0001_transparent.png,de804086931139b4f80df84dd0ad48ea9cb3bba8b226379089aa3ab135befdce,"[1664,2432]","[300,58,1524,2411]",1.0,"[1224,2353]","[1236,2364]","[6,7,1230,2359]","[6,7,1230,2359]","[618.0,2359.0]",0.5,0.9978849407783418,16,16,16,16,1181196,1740708,48839,16,"[0,255]",2473.308,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,31875,155
E:\mercenary-rpg\asset_work\character_sources\R_r_sheepkin_pasture_shield_meira_방패목동_메이라_0001_transparent.png,R_r_sheepkin_pasture_shield_meira_방패목동_메이라_0001_transparent.png,2d599276fa4aacbe3f455e35a6911014030e93dbc434167918063ca060a2b9a1,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_sheepkin_pasture_shield_meira_방패목동_메이라_0001_transparent.png,815b22d96dd3c3118f5dca90a61d3295c8f2912abf48cb2d2b454f294cda5379,"[1664,2432]","[126,85,1500,2386]",1.0,"[1374,2301]","[1386,2310]","[6,5,1380,2303]","[6,5,1380,2303]","[693.0,2303.0]",0.5,0.996969696969697,16,16,16,16,1480680,1720980,52620,16,"[0,255]",3065.259,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,40365,137
E:\mercenary-rpg\asset_work\character_sources\R_r_sheepkin_stress_counselor_noro_스트레스_상담사_노로_0001_transparent.png,R_r_sheepkin_stress_counselor_noro_스트레스_상담사_노로_0001_transparent.png,36664c4a6c202c6c613562cbd95ef316e9c4b6fe94dda9a0ff21aa075c09d500,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_sheepkin_stress_counselor_noro_스트레스_상담사_노로_0001_transparent.png,d8feb0c1f920b94310a65d53de3569fe9b53fe9985bae242a6a3501631bdc99f,"[1664,2432]","[377,127,1349,2371]",1.0,"[972,2244]","[984,2256]","[6,8,978,2252]","[6,8,978,2252]","[492.0,2252.0]",0.5,0.99822695035461,16,16,16,16,1096812,1123092,53452,16,"[0,255]",2126.874,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,29681,186
E:\mercenary-rpg\asset_work\character_sources\R_r_slime_glue_seal_worker_poro_접착_봉인반_포로_0001_transparent.png,R_r_slime_glue_seal_worker_poro_접착_봉인반_포로_0001_transparent.png,f546f36f27a1740e26bc10bbdb0e8e4a82a94cc2f32864fa3bff9e6d7528208a,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_slime_glue_seal_worker_poro_접착_봉인반_포로_0001_transparent.png,ae4cfc74d69d0a094f03b06a50649df3e84b0d77c010f79d4ed274ce7bfb5252,"[1664,2432]","[144,47,1541,2388]",1.0,"[1397,2341]","[1410,2352]","[6,7,1403,2347]","[6,7,1403,2347]","[705.0,2347.0]",0.5,0.997874149659864,16,16,16,16,1129350,2186970,73232,16,"[0,255]",2516.72,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,30161,3362
